cate,JobTitle,CompanyName,Location,Url,p10_salary,p50_salary,p90_salary,LocationStates
ui-engineer,Creative Technologist,Boulder Public Library,"Boulder, CO","https://www.glassdoor.com/job-listing/creative-technologist-boulder-public-library-district-JV_IC1148112_KO0,21_KE22,53.htm?jl=1009211256141",49930,60836,74126,CO
ui-engineer,Android Engineer 2,"Dexcom, Inc.","San Diego, CA","https://www.glassdoor.com/job-listing/android-engineer-2-dexcom-JV_IC1147311_KO0,18_KE19,25.htm?jl=1009103720107",91400,121850,152300,CA
ui-engineer,"Frontend Analytics Engineer, Senior Associate",MSCI Inc.,"Boulder, CO","https://www.glassdoor.com/job-listing/frontend-analytics-engineer-senior-associate-msci-inc-JV_IC1148112_KO0,44_KE45,53.htm?jl=1009200323331",105000,122500,140000,CO
ui-engineer,"Manager I, Engineering - App Builder Frontend","Datadog, Inc.","New York, NY","https://www.glassdoor.com/job-listing/manager-i-engineering-app-builder-frontend-datadog-JV_IC1132348_KO0,42_KE43,50.htm?jl=1009147782215",187000,213500,240000,NY
ui-engineer,Senior iOS Anticheat Engineer,Epic Games,"Cary, NC","https://www.glassdoor.com/job-listing/senior-ios-anticheat-engineer-epic-games-JV_IC1138945_KO0,29_KE30,40.htm?jl=1009211536889",76755,98421,126202,NC
ui-engineer,"Staff Software Engineer, Web Payment Experience",Afterpay Pty Ltd ,"San Francisco, CA","https://www.glassdoor.com/job-listing/staff-software-engineer-web-payment-experience-afterpay-JV_IC1147401_KO0,46_KE47,55.htm?jl=1009211565192",124686,148171,176080,CA
ui-engineer,Sr. Software Engineer-Firefly,Adobe Systems Incorporated,"San Jose, CA","https://www.glassdoor.com/job-listing/sr-software-engineer-firefly-adobe-JV_IC1147436_KO0,28_KE29,34.htm?jl=1009031407495",124000,179100,234200,CA
ui-engineer,Web Developer I (Episys / Symitar),Credit Union of Southern California,"Anaheim, CA","https://www.glassdoor.com/job-listing/web-developer-i-episys-symitar-credit-union-of-southern-california-JV_IC1146743_KO0,30_KE31,66.htm?jl=1009185568682",87500,109750,132000,CA
ui-engineer,"Principal Software Engineer, UI",Ogury Ltd.,"New York, NY","https://www.glassdoor.com/job-listing/principal-software-engineer-ui-ogury-JV_IC1132348_KO0,30_KE31,36.htm?jl=1009140618160",175000,197500,220000,NY
ui-engineer,Application Developer II,Ark Solutions,"Denver, CO","https://www.glassdoor.com/job-listing/application-developer-ii-ark-solutions-JV_IC1148170_KO0,24_KE25,38.htm?jl=1009222583993",90620,101011,112594,CO
ui-engineer,Web Developer,"University of California, Santa Barbara","Santa Barbara, CA","https://www.glassdoor.com/job-listing/web-developer-university-of-california-santa-barbara-JV_IC1147473_KO0,13_KE14,52.htm?jl=1009223259977",35.110096,35.995193,36.879807,CA
ui-engineer,Applications Development Analyst,SDH Systems LLC,"Tallahassee, FL","https://www.glassdoor.com/job-listing/applications-development-analyst-sdh-systems-JV_IC1154378_KO0,32_KE33,44.htm?jl=1009033929656",77023,77023,77023,FL
ui-engineer,"Application Development Engineer, Crystal Growth",Momentive Technologies,"Strongsville, OH","https://www.glassdoor.com/job-listing/application-development-engineer-crystal-growth-momentive-technologies-JV_IC1145819_KO0,47_KE48,70.htm?jl=1009113199579",82674,98913,118342,OH
ui-engineer,"Software Engineer, iOS","Particle Media, Inc.","Mountain View, CA","https://www.glassdoor.com/job-listing/software-engineer-ios-newsbreak-JV_IC1147431_KO0,21_KE22,31.htm?jl=1009021551929",165000,207500,250000,CA
ui-engineer,"Sr. Analyst, App Development",CVS Caremark Corporation,"Harrisburg, PA","https://www.glassdoor.com/job-listing/sr-analyst-app-development-cvs-health-JV_IC1152185_KO0,26_KE27,37.htm?jl=1009208715398",72100,108150,144200,PA
ui-engineer,Applications Development Engineer - Plastics Manufacturing,Teknor Apex Company,"Leominster, MA","https://www.glassdoor.com/job-listing/applications-development-engineer-plastics-manufacturing-teknor-apex-company-JV_IC1154913_KO0,56_KE57,76.htm?jl=1009147720262",58637,68577,80202,MA
ui-engineer,Software Developer -WordPress,"Palitto Consulting Services, Inc.","Wadsworth, OH","https://www.glassdoor.com/job-listing/software-developer-wordpress-palitto-consulting-services-JV_IC1145822_KO0,28_KE29,56.htm?jl=1009220091279",69863,88975,113314,OH
ui-engineer,Application Developer I,"Ryder System, Inc.","Miami, FL","https://www.glassdoor.com/job-listing/application-developer-i-ryder-system-JV_IC1154170_KO0,23_KE24,36.htm?jl=1009207916680",64628,75094,87255,FL
ui-engineer,Web Developer,Bates College,"Lewiston, ME","https://www.glassdoor.com/job-listing/web-developer-bates-college-JV_IC1135827_KO0,13_KE14,27.htm?jl=1009200419325",50682,60963,73328,ME
ui-engineer,Part-Time WordPress Specialist,,"Bentonville, AR","https://www.glassdoor.com/job-listing/part-time-wordpress-specialist-seo-counselors-JV_IC1143031_KO0,30_KE31,45.htm?jl=1009208789707",20,25,30,AR
ui-engineer,Junior Full Stack Developer .NET/Angular,"Intone Networks, Inc.","West Palm Beach, FL","https://www.glassdoor.com/job-listing/junior-full-stack-developer-net-angular-intone-networks-JV_IC1154182_KO0,39_KE40,55.htm?jl=1009222227309",40996,53228,69109,FL
ui-engineer,UI-Front End Developer,Jacobs Engineering Group Inc.,"Fort Meade, MD","https://www.glassdoor.com/job-listing/ui-front-end-developer-jacobs-engineering-group-inc-JV_IC1165756_KO0,22_KE23,51.htm?jl=1009205445699",69684,89224,114242,MD
ui-engineer,"React, Next.JS","Intone Networks, Inc.","Seattle, WA","https://www.glassdoor.com/job-listing/react-next-js-intone-networks-JV_IC1150505_KO0,13_KE14,29.htm?jl=1009220264265",89587,113127,142852,WA
ui-engineer,Swift Platform Experience - UIKit Framework Engineer,Apple Inc.,"Cupertino, CA","https://www.glassdoor.com/job-listing/swift-platform-experience-uikit-framework-engineer-apple-JV_IC1147422_KO0,50_KE51,56.htm?jl=1009210884777",170700,235450,300200,CA
ui-engineer,Android SDET Kotlin Engineer,"Intone Networks, Inc.","Hoboken, NJ","https://www.glassdoor.com/job-listing/android-sdet-kotlin-engineer-intone-networks-JV_IC1126809_KO0,28_KE29,44.htm?jl=1009205846579",105734,130833,161889,NJ
ui-engineer,"Software Engineer (UI)- Developer Platform, Applied Machine Learning",Apple Inc.,"Austin, TX","https://www.glassdoor.com/job-listing/software-engineer-ui-developer-platform-applied-machine-learning-apple-JV_IC1139761_KO0,64_KE65,70.htm?jl=1009196020625",128638,149471,173678,TX
ui-engineer,IT Manager Applications Development,Swagelok Company,"Solon, OH","https://www.glassdoor.com/job-listing/it-manager-applications-development-swagelok-company-JV_IC1145817_KO0,35_KE36,52.htm?jl=1009216564607",84738,103334,126011,OH
ui-engineer,Senior UI/UX Developer,Sky Systemz,"Lexington, KY","https://www.glassdoor.com/job-listing/senior-ui-ux-developer-sky-systemz-JV_IC1137677_KO0,22_KE23,34.htm?jl=1009220924160",80000,105000,130000,KY
ui-engineer,Application Services Developer (Workday),"Rochester City, NY","Rochester, NY","https://www.glassdoor.com/job-listing/application-services-developer-workday-city-of-rochester-ny-JV_IC1132765_KO0,38_KE39,59.htm?jl=1009194639415",64671,74972,85272,NY
ui-engineer,Lead UI Developer,"Sony Electronics, Inc.","Nashville, TN","https://www.glassdoor.com/job-listing/lead-ui-developer-sony-electronics-JV_IC1144541_KO0,17_KE18,34.htm?jl=1009135770409",90750,117286,151581,TN
ui-engineer,Application Developer,Farm Credit Services of America,"Omaha, NE","https://www.glassdoor.com/job-listing/application-developer-farm-credit-services-of-america-JV_IC1136440_KO0,21_KE22,53.htm?jl=1009220428502",74520,122465,170410,NE
ui-engineer,Software Engineer Manager - Android,"Lucid Motors, Inc.","Newark, CA","https://www.glassdoor.com/job-listing/software-engineer-manager-android-lucid-motors-JV_IC1147377_KO0,33_KE34,46.htm?jl=1009196713303",163700,201860,240020,CA
ui-engineer,Principal Consultant - Application Development - CTJ,Microsoft Corporation,"Reston, VA","https://www.glassdoor.com/job-listing/principal-consultant-application-development-ctj-microsoft-JV_IC1130404_KO0,48_KE49,58.htm?jl=1009089654036",131700,194850,258000,VA
ui-engineer,"Sr. Software Engineer, Mobile Applications (Starlink)",Space Exploration Technologies Corporation,"Redmond, WA","https://www.glassdoor.com/job-listing/sr-software-engineer-mobile-applications-starlink-spacex-JV_IC1150499_KO0,49_KE50,56.htm?jl=1009111040320",160000,190000,220000,WA
ui-engineer,Software Engineer (Front End),Cognitio Corp,"Chantilly, VA","https://www.glassdoor.com/job-listing/software-engineer-front-end-cognitio-JV_IC1130353_KO0,27_KE28,36.htm?jl=1009124298457",81235,103362,131515,VA
ui-engineer,Android Architecture,CHABEZ TECH LLC,"Peachtree City, GA","https://www.glassdoor.com/job-listing/android-architecture-chabez-tech-JV_IC1155672_KO0,20_KE21,32.htm?jl=1009205339768",67196,89918,120325,GA
ui-engineer,Android Engineer II (Health),"WHOOP, Inc.","Boston, MA","https://www.glassdoor.com/job-listing/android-engineer-ii-health-whoop-JV_IC1154532_KO0,26_KE27,32.htm?jl=1009180528074",102022,116565,133181,MA
ui-engineer,Senior Frontend Engineer,"Arkestro, Inc.",United States,"https://www.glassdoor.com/job-listing/senior-frontend-engineer-arkestro-JV_KO0,24_KE25,33.htm?jl=1009221711927",150000,165000,180000,United States
ui-engineer,Staff Front End Engineer,"Dragos, Inc",United States,"https://www.glassdoor.com/job-listing/staff-front-end-engineer-dragos-JV_KO0,24_KE25,31.htm?jl=1009210703063",178000,178000,178000,United States
ui-engineer,"Partner Engineer, Android AOSP",Meta,"New York, NY","https://www.glassdoor.com/job-listing/partner-engineer-android-aosp-meta-JV_IC1132348_KO0,29_KE30,34.htm?jl=1009183329134",136000,169500,203000,NY
ui-engineer,Web Developer,Podium,"Lehi, UT","https://www.glassdoor.com/job-listing/web-developer-podium-JV_IC1128238_KO0,13_KE14,20.htm?jl=1009195213664",52969,67804,86794,UT
ui-engineer,Senior PHP Developer,,"Blaine, WA","https://www.glassdoor.com/job-listing/senior-php-developer-copilot-crm-augusta-lawn-care-mike-andes-JV_IC1150257_KO0,20_KE21,61.htm?jl=1009211339465",106351,111099,115847,WA
ui-engineer,Web Development Manager (Hybrid),Summit,"Lakeland, FL","https://www.glassdoor.com/job-listing/web-development-manager-hybrid-summit-consulting-llc-JV_IC1154143_KO0,30_KE31,52.htm?jl=1009118982832",52079,70663,95880,FL
ui-engineer,Software Development Engineer-Embedded & Android,SOLIZE Corporation,"Warren, MI","https://www.glassdoor.com/job-listing/software-development-engineer-embedded-android-csm-software-usa-llc-JV_IC1134741_KO0,46_KE47,67.htm?jl=1009196284230",69242,89535,115775,MI
ui-engineer,Lead Web Developer,SeeScan,"San Diego, CA","https://www.glassdoor.com/job-listing/lead-web-developer-seescan-inc-JV_IC1147311_KO0,18_KE19,30.htm?jl=1009211340408",125000,150000,175000,CA
ui-engineer,Web Developer Level 2 TBD,"JY Systems, L.L.C","Fort Meade, MD","https://www.glassdoor.com/job-listing/web-developer-level-2-tbd-jy-systems-llc-JV_IC1165756_KO0,25_KE26,40.htm?jl=1009205537319",66909,84217,106002,MD
ui-engineer,Physical Design (front end) Engineer,"Advanced Micro Devices, Inc.","Santa Clara, CA","https://www.glassdoor.com/job-listing/physical-design-front-end-engineer-advanced-micro-devices-inc-JV_IC1147439_KO0,34_KE35,61.htm?jl=1009197710237",117832,143017,173583,CA
ui-engineer,Front End Software Developer,"KBR, Inc.","Chantilly, VA","https://www.glassdoor.com/job-listing/front-end-software-developer-kbr-JV_IC1130353_KO0,28_KE29,32.htm?jl=1009042886323",73578,90918,112345,VA
ui-engineer,Senior Webscraping Engineer - Javascript / Python,,"Austin, TX","https://www.glassdoor.com/job-listing/senior-webscraping-engineer-javascript-python-cooklist-JV_IC1139761_KO0,45_KE46,54.htm?jl=1009036030299",81560,113280,145000,TX
ui-engineer,Associate Director -Technology II (FrontEnd Engineering),AT&T Inc.,United States,"https://www.glassdoor.com/job-listing/associate-director-technology-ii-frontend-engineering-att-JV_KO0,53_KE54,57.htm?jl=1009211868240",174100,217600,261100,United States
ui-engineer,Application Developer - IT,"Flagstar Bancorp, Inc.","Troy, MI","https://www.glassdoor.com/job-listing/application-developer-it-flagstar-bank-JV_IC1134737_KO0,24_KE25,38.htm?jl=1009149465244",93324,109123,127596,MI
ui-engineer,Lead iOS Engineer,Barstool Sports,"New York, NY","https://www.glassdoor.com/job-listing/lead-ios-engineer-barstool-sports-JV_IC1132348_KO0,17_KE18,33.htm?jl=1009200693440",175000,200000,225000,NY
ui-engineer,Web Developer (Information Technology Analyst 1 (35 Hour)),State of Connecticut,"Wethersfield, CT","https://www.glassdoor.com/job-listing/web-developer-information-technology-analyst-1-35-hour-state-of-connecticut-department-of-administrative-services-JV_IC1148448_KO0,54_KE55,113.htm?jl=1009223295202",72932,82188,91444,CT
ui-engineer,SharePoint UI/UX Developer,Bamboo Solutions Corporation,"Silver Spring, MD","https://www.glassdoor.com/job-listing/sharepoint-ui-ux-developer-bamboo-solutions-JV_IC1153904_KO0,26_KE27,43.htm?jl=1009189752570",94548,113107,135308,MD
ui-engineer,Web Applications Developer,California Baptist University,"Riverside, CA","https://www.glassdoor.com/job-listing/web-applications-developer-california-baptist-university-JV_IC1147138_KO0,26_KE27,56.htm?jl=1009139471664",64211,82385,105703,CA
ui-engineer,Front-end web developer/designer,,"Austin, TX","https://www.glassdoor.com/job-listing/front-end-web-developer-designer-dutech-systems-JV_IC1139761_KO0,32_KE33,47.htm?jl=1009204520638",70000,80000,90000,TX
ui-engineer,Lead User Interface Engineer,"Cox Automotive, Inc.","Atlanta, GA","https://www.glassdoor.com/job-listing/lead-user-interface-engineer-cox-automotive-JV_IC1155583_KO0,28_KE29,43.htm?jl=1009130982984",117300,156400,195500,GA
ui-engineer,Application Developer,State of Oklahoma Office of Management and Enterprise Service,"Oklahoma City, OK","https://www.glassdoor.com/job-listing/application-developer-office-of-management-and-enterprise-services-JV_IC1136950_KO0,21_KE22,66.htm?jl=1009104530280",80000,80000,80000,OK
ui-engineer,Mainframe Application Developer,Fidelity Management and Research LLC,"Durham, NC","https://www.glassdoor.com/job-listing/mainframe-application-developer-fidelity-investments-JV_IC1138697_KO0,31_KE32,52.htm?jl=1009189104180",87104,100833,116727,NC
ui-engineer,Android QA Engineer,Boston Technology Corporation,"Cincinnati, OH","https://www.glassdoor.com/job-listing/android-qa-engineer-boston-technology-JV_IC1145705_KO0,19_KE20,37.htm?jl=1009203638116",45.17981,55.379807,65.57981,OH
ui-engineer,Assistant Commissioner (Applications Development),The City of New York,United States,"https://www.glassdoor.com/job-listing/assistant-commissioner-applications-development-nyc-careers-JV_KO0,47_KE48,59.htm?jl=1009089510763",72038,117818,163598,United States
ui-engineer,Web Developer,Applied Engineering Inc.,"Annapolis Junction, MD","https://www.glassdoor.com/job-listing/web-developer-applied-network-solutions-inc-JV_IC1153524_KO0,13_KE14,43.htm?jl=1009222686869",100000,142500,185000,MD
ui-engineer,Principal Frontend Software Engineer - Roblox OS,Roblox Corporation,"San Mateo, CA","https://www.glassdoor.com/job-listing/principal-frontend-software-engineer-roblox-os-roblox-JV_IC1147406_KO0,46_KE47,53.htm?jl=1009119500725",315850,349880,383910,CA
ui-engineer,Front-End Developer,Brunswick Corporation,"Fond du Lac, WI","https://www.glassdoor.com/job-listing/front-end-developer-brunswick-corporation-JV_IC1133392_KO0,19_KE20,41.htm?jl=1009159830952",72218,96294,128396,WI
ui-engineer,"Senior, Software Engineer ( Android)",Walmart Inc.,"Sunnyvale, CA","https://www.glassdoor.com/job-listing/senior-software-engineer-android-walmart-JV_IC1147442_KO0,32_KE33,40.htm?jl=1009190786338",117000,175500,234000,CA
ui-engineer,Firmware - Software Engineer,Vizrt Ltd.,"San Antonio, TX","https://www.glassdoor.com/job-listing/firmware-software-engineer-vizrt-JV_IC1140494_KO0,26_KE27,32.htm?jl=1009199717819",76829,95809,119477,TX
ui-engineer,Web Application Developer (Vue.js and Tailwind CSS),"Blue Ridge Dynamics, Inc","Chantilly, VA","https://www.glassdoor.com/job-listing/web-application-developer-vue-js-and-tailwind-css-blue-ridge-dynamics-JV_IC1130353_KO0,49_KE50,69.htm?jl=1009183694668",72390,91129,114718,VA
ui-engineer,React Native Developer,TempWorks Software,"Eagan, MN","https://www.glassdoor.com/job-listing/react-native-developer-tempworks-software-JV_IC1162274_KO0,22_KE23,41.htm?jl=1009157434777",104000,124000,144000,MN
ui-engineer,IT Technical Associate - Web Developer,Governors State University,"University, IL","https://www.glassdoor.com/job-listing/it-technical-associate-web-developer-governors-state-university-JV_IC3724843_KO0,36_KE37,63.htm?jl=1009196841487",69874,69874,69874,IL
ui-engineer,Senior Frontend Engineer,"Finix Payments, Inc.","San Francisco, CA","https://www.glassdoor.com/job-listing/senior-frontend-engineer-finix-payments-JV_IC1147401_KO0,24_KE25,39.htm?jl=1009181179780",149000,175000,201000,CA
ui-engineer,"Application Development Manager- CGS Administrators, LLC",Blue Cross and Blue Shield Association,"Nashville, TN","https://www.glassdoor.com/job-listing/application-development-manager-cgs-administrators-llc-bluecross-blueshield-of-south-carolina-JV_IC1144541_KO0,54_KE55,93.htm?jl=1009218094625",78460,95178,115458,TN
ui-engineer,WEB DEVELOPMENT PROJECT MANAGER,CT,"Culver City, CA","https://www.glassdoor.com/job-listing/web-development-project-manager-coalition-technologies-JV_IC1146771_KO0,31_KE32,54.htm?jl=1009219832858",18,26.5,35,CA
ui-engineer,Application Software Developer - 1286,"Scientific Applications & Research Associates, Inc","Colorado Springs, CO","https://www.glassdoor.com/job-listing/application-software-developer-1286-sara-inc-JV_IC1148136_KO0,35_KE36,44.htm?jl=1009138909710",70000,82500,95000,CO
ui-engineer,PHP Developer,Xadel It Inc,"Juno Beach, FL","https://www.glassdoor.com/job-listing/php-developer-xadel-it-inc-JV_IC1166139_KO0,13_KE14,26.htm?jl=1009215757178",60,60,60,FL
ui-engineer,Front End Developers,PredICT Interactive Inc.,"Wichita, KS","https://www.glassdoor.com/job-listing/front-end-developers-predict-interactive-JV_IC1151230_KO0,20_KE21,40.htm?jl=1009223005282",56437,75668,101452,KS
ui-engineer,Software Engineer III - Front End - Data Ventures,Walmart Inc.,"Bentonville, AR","https://www.glassdoor.com/job-listing/software-engineer-iii-front-end-data-ventures-walmart-JV_IC1143031_KO0,45_KE46,53.htm?jl=1009141848630",43831,58956,79301,AR
ui-engineer,Software API Interface Developer,Community Bridges,"Phoenix, AZ","https://www.glassdoor.com/job-listing/software-api-interface-developer-community-bridges-inc-JV_IC1133904_KO0,32_KE33,54.htm?jl=1009099245022",81302,96477,114485,AZ
ui-engineer,Application Developer,The Pictsweet Company,"Bells, TN","https://www.glassdoor.com/job-listing/application-developer-the-pictsweet-company-JV_IC1144078_KO0,21_KE22,43.htm?jl=1009219203476",64942,79039,96198,TN
ui-engineer,Web Developer (Information Technology Analyst 1 (35 Hour)),State of Connecticut,"Wethersfield, CT","https://www.glassdoor.com/job-listing/web-developer-information-technology-analyst-1-35-hour-state-of-connecticut-department-of-administrative-services-JV_IC1148448_KO0,54_KE55,113.htm?jl=1009223295202",72932,82188,91444,CT
ui-engineer,iOS Engineer,Anthropic,"Friendly, MD","https://www.glassdoor.com/job-listing/ios-engineer-anthropic-JV_IC3814357_KO0,12_KE13,22.htm?jl=1009036427933",300000,352500,405000,MD
ui-engineer,Front End Engineer — Client Team,"Joyent, Inc","Mountain View, CA","https://www.glassdoor.com/job-listing/front-end-engineer-client-team-joyent-JV_IC1147431_KO0,30_KE31,37.htm?jl=1009115997659",123091,150419,183813,CA
ui-engineer,"Engineer Associate Staff, Application Systems Development",Shure Incorporated,"Niles, IL","https://www.glassdoor.com/job-listing/engineer-associate-staff-application-systems-development-shure-JV_IC1128931_KO0,56_KE57,62.htm?jl=1009206379117",81014,96757,115559,IL
ui-engineer,Software Engineer III - SRE- Private Cloud Platforms/UI Angular,JPMorgan Chase & Co,"Jersey City, NJ","https://www.glassdoor.com/job-listing/software-engineer-iii-sre-private-cloud-platforms-ui-angular-jpmorgan-chase-co-JV_IC1126819_KO0,60_KE61,78.htm?jl=1009212253374",128250,154125,180000,NJ
ui-engineer,Student: Application Development Assistant,Space Dynamics Laboratory,"North Logan, UT","https://www.glassdoor.com/job-listing/student-application-development-assistant-space-dynamics-laboratory-JV_IC1157802_KO0,41_KE42,67.htm?jl=1009216830552",62006,78603,99641,UT
ui-engineer,Front End Engineer,"Anza RE, LLC","San Ramon, CA","https://www.glassdoor.com/job-listing/front-end-engineer-anza-re-llc-JV_IC1147410_KO0,18_KE19,30.htm?jl=1009117654818",150000,170000,190000,CA
ui-engineer,"Sr. Software Engineer, iOS","Poshmark, Inc.","Redwood City, CA","https://www.glassdoor.com/job-listing/sr-software-engineer-ios-poshmark-JV_IC1147394_KO0,24_KE25,33.htm?jl=1009140947177",119000,144000,169000,CA
ui-engineer,Principal Software Engineer,Fidelity Management and Research LLC,"Durham, NC","https://www.glassdoor.com/job-listing/principal-software-engineer-fidelity-investments-JV_IC1138697_KO0,27_KE28,48.htm?jl=1009126191140",139838,154040,169684,NC
ui-engineer,Android Engineer - Flagship Target App,Target Corporation,"Minneapolis, MN","https://www.glassdoor.com/job-listing/android-engineer-flagship-target-app-target-JV_IC1142551_KO0,36_KE37,43.htm?jl=1009182884611",67800,94900,122000,MN
ui-engineer,Frontend Software Engineer (Copilot Team),Hadrian,"Los Angeles, CA","https://www.glassdoor.com/job-listing/frontend-software-engineer-copilot-team-hadrian-JV_IC1146821_KO0,39_KE40,47.htm?jl=1009147348880",150000,212500,275000,CA
ui-engineer,"Front End Engineer, Amazon","Amazon.com, Inc.","Austin, TX","https://www.glassdoor.com/job-listing/front-end-engineer-amazon-amazon-com-services-llc-JV_IC1139761_KO0,25_KE26,49.htm?jl=1009137420448",115000,115000,115000,TX
ui-engineer,Senior Web Engineer,Epic Games,"Cary, NC","https://www.glassdoor.com/job-listing/senior-web-engineer-epic-games-JV_IC1138945_KO0,19_KE20,30.htm?jl=1009220081456",115291,133946,155620,NC
ui-engineer,Senior Android Engineer,"Swiftly, Inc.",United States,"https://www.glassdoor.com/job-listing/senior-android-engineer-swiftly-inc-JV_KO0,23_KE24,35.htm?jl=1009222570631",160000,190000,220000,United States
ui-engineer,"iOS, Android Mobile Applications Enterprise Architect","Nissan North America, Inc.","Franklin, TN","https://www.glassdoor.com/job-listing/ios-android-mobile-applications-enterprise-architect-nissan-JV_IC1144518_KO0,52_KE53,59.htm?jl=1009221352744",93201,116376,145314,TN
ui-engineer,IOS Engineer,"FlashParking, Inc.",United States,"https://www.glassdoor.com/job-listing/ios-engineer-flashparking-JV_KO0,12_KE13,25.htm?jl=1009218048326",100000,110000,120000,United States
ui-engineer,Sr. UI Developer,Purple Drive,"West Chester, PA","https://www.glassdoor.com/job-listing/sr-ui-developer-purple-drive-solution-JV_IC1152733_KO0,15_KE16,37.htm?jl=1009207099743",120000,120000,120000,PA
ui-engineer,Application Development Center Lead Engineer,Danfoss A/S,"Loves Park, IL","https://www.glassdoor.com/job-listing/application-development-center-lead-engineer-danfoss-JV_IC1129421_KO0,44_KE45,52.htm?jl=1009187575707",84614,102737,124742,IL
ui-engineer,Web Designer/Programmer,"University of California, Santa Cruz","Santa Cruz, CA","https://www.glassdoor.com/job-listing/web-designer-programmer-university-of-california-santa-cruz-JV_IC1147488_KO0,23_KE24,59.htm?jl=1009131217976",83300,86650,90000,CA
ui-engineer,"Lead UI Engineer, Angular Development","Raymond James Financial, Inc.","Saint Petersburg, FL","https://www.glassdoor.com/job-listing/lead-ui-engineer-angular-development-raymond-james-financial-inc-JV_IC1154421_KO0,36_KE37,64.htm?jl=1009177697987",99417,117206,138178,FL
ui-engineer,Junior JavaScript Developer,Vibrint,"Annapolis Junction, MD","https://www.glassdoor.com/job-listing/junior-javascript-developer-vibrint-JV_IC1153524_KO0,27_KE28,35.htm?jl=1009101998388",59225,76661,99232,MD
ui-engineer,Principal Software Engineer - Applications - Android,"Sonos, Inc.","Boston, MA","https://www.glassdoor.com/job-listing/principal-software-engineer-applications-android-sonos-inc-JV_IC1154532_KO0,48_KE49,58.htm?jl=1009196612706",135306,157531,183406,MA
ui-engineer,"Frontend Software Engineer, TikTok Lead Ads",TikTok,"San Jose, CA","https://www.glassdoor.com/job-listing/frontend-software-engineer-tiktok-lead-ads-tiktok-JV_IC1147436_KO0,42_KE43,49.htm?jl=1009054792075",145000,197500,250000,CA
ui-engineer,Lead Android Engineer(Remote Or Hybrid),Target Corporation,"Minneapolis, MN","https://www.glassdoor.com/job-listing/lead-android-engineer-remote-or-hybrid-target-JV_IC1142551_KO0,38_KE39,45.htm?jl=1009220185768",111200,155700,200200,MN
ui-engineer,Software Development Engineer II-User Interface,Generac Holdings Inc.,"Bedford, MA","https://www.glassdoor.com/job-listing/software-development-engineer-ii-user-interface-generac-power-systems-JV_IC1154527_KO0,47_KE48,69.htm?jl=1009088148233",90044,104875,122149,MA
ui-engineer,Cloud Software Engineer - UI,Applied Engineering Inc.,"Annapolis Junction, MD","https://www.glassdoor.com/job-listing/cloud-software-engineer-ui-applied-network-solutions-inc-JV_IC1153524_KO0,26_KE27,56.htm?jl=1009222686896",100000,142500,185000,MD
ui-engineer,PHP Programmer (MySQL and Object-Oriented Code Development),"Online Commerce Group, LLC","Montgomery, AL","https://www.glassdoor.com/job-listing/php-programmer-mysql-and-object-oriented-code-development-online-commerce-group-ocg-JV_IC1127704_KO0,57_KE58,83.htm?jl=1009075018508",69772,90539,117487,AL
ui-engineer,"Front End Engineer II , Amplify","Amazon.com, Inc.","Seattle, WA","https://www.glassdoor.com/job-listing/front-end-engineer-ii-amplify-amazon-development-center-us-inc-JV_IC1150505_KO0,29_KE30,62.htm?jl=1009206717960",115000,115000,115000,WA
ui-engineer,WordPress Web Developer,Neroli Salon and Spa,"Saint Paul, MN","https://www.glassdoor.com/job-listing/wordpress-web-developer-edgeless-beauty-group-JV_IC1142575_KO0,23_KE24,45.htm?jl=1009222935512",46731,61197,80141,MN
ui-engineer,iOS tester,Hash Technologies Inc.,"Greenwood Village, CO","https://www.glassdoor.com/job-listing/ios-tester-hash-technologies-JV_IC1164302_KO0,10_KE11,28.htm?jl=1009177675851",34.560097,44.779808,55,CO
ui-engineer,Application Analyst II - Tactical Development - 421,COCC,"Southington, CT","https://www.glassdoor.com/job-listing/application-analyst-ii-tactical-development-421-cocc-JV_IC1148431_KO0,47_KE48,52.htm?jl=1009221979779",61637,72870,86150,CT
ui-engineer,Principal Software Engineer (FrontEnd),AT&T Inc.,United States,"https://www.glassdoor.com/job-listing/principal-software-engineer-frontend-att-JV_KO0,36_KE37,40.htm?jl=1009211868248",158200,197800,237400,United States
ui-engineer,Full Stack Web Dev Hiring Urgently!,iNET Web,"Waukesha, WI","https://www.glassdoor.com/job-listing/full-stack-web-dev-hiring-urgently-inet-web-JV_IC1133599_KO0,34_KE35,43.htm?jl=1009222048804",53135,72083,97788,WI
ui-engineer,"Lead Engineer, Applications Development (Java) - Remote","GXO Logistics, Inc. ","High Point, NC","https://www.glassdoor.com/job-listing/lead-engineer-applications-development-java-remote-gxo-logistics-JV_IC1138756_KO0,50_KE51,64.htm?jl=1009194643013",85764,100026,116661,NC
ui-engineer,Android Software Engineer II,"Life Fitness, Inc.","Franklin Park, IL","https://www.glassdoor.com/job-listing/android-software-engineer-ii-life-fitness-JV_IC1128844_KO0,28_KE29,41.htm?jl=1009032731447",88807,106920,128728,IL
ui-engineer,"Sr. Engineer, Application Development",ConnectiveRx,"Whippany, NJ","https://www.glassdoor.com/job-listing/sr-engineer-application-development-connectiverx-JV_IC1127044_KO0,35_KE36,48.htm?jl=1009222624553",104945,121193,139956,NJ
